number:
('暂&地下室', 0.3888888888888889)
('暂&未知(', 0.0)
('暂&高楼层', 0.9802909432191459)
('西&中楼层', 6.329501915708812)
('西&低楼层', 7.055045871559633)
('西&地下室', 0.5)
('西&高楼层', 9.322732626619553)
Average pageviews:
('东&中楼层', 6.516059957173447)
('东&低楼层', 9.228699551569507)
('东&地下室', 0.6923076923076923)
('东&高楼层', 7.410714285714286)
('北&中楼层', 7.260330578512397)
('北&低楼层', 5.145533141210374)
('北&地下室', 0.14285714285714285)
('北&高楼层', 6.88911704312115)
('南&中楼层', 10.039131704468023)
('南&低楼层', 10.492870551583657)
('南&地下室', 0.7647058823529411)
('南&高楼层', 8.663605360775398)
('暂&中楼层', 1.0234246896228625)
('暂&低楼层', 1.0150842945874001)
('暂&地下室', 0.3888888888888889)
('暂&未知(', 0.0)
('暂&高楼层', 0.9802909432191459)
('西&中楼层', 6.329501915708812)
('西&低楼层', 7.055045871559633)
('西&地下室', 0.5)
('西&高楼层', 9.322732626619553)
