number:
('南&0~5年', 18.328244274809162)
('南&15~30年', 11.068412247672585)
('南&30年以上', 12.567393760319804)
('南&5~15年', 12.813093082876687)
('南&未知', 1.049845837615622)
('西&0~5年', 15.555555555555555)
('西&15~30年', 14.831592483728743)
('西&30年以上', 16.28723404255319)
('西&5~15年', 13.058383391295184)
('西&未知', 0.9807295251204404)
Average followers:
('0&0~5年', 0.0)
('0&15~30年', 0.0)
('0&30年以上', 0.0)
('0&5~15年', 0.0014144271570014145)
('0&未知', 0.0)
('东&0~5年', 16.686666666666667)
('东&15~30年', 12.635282196496489)
('东&30年以上', 13.86027411323854)
('东&5~15年', 12.188431200701139)
('东&未知', 0.8511845178511845)
('北&0~5年', 9.416666666666666)
('北&15~30年', 8.214785214785215)
('北&30年以上', 7.884456671251719)
('北&5~15年', 6.715256156241155)
('北&未知', 0.4)
('南&0~5年', 18.328244274809162)
('南&15~30年', 11.068412247672585)
('南&30年以上', 12.567393760319804)
('南&5~15年', 12.813093082876687)
('南&未知', 1.049845837615622)
('西&0~5年', 15.555555555555555)
('西&15~30年', 14.831592483728743)
('西&30年以上', 16.28723404255319)
('西&5~15年', 13.058383391295184)
('西&未知', 0.9807295251204404)
Average pageviews:
('0&0~5年', 0.0)
('0&15~30年', 0.0)
('0&30年以上', 0.0)
('0&5~15年', 0.0014144271570014145)
('0&未知', 0.0)
('东&0~5年', 16.686666666666667)
('东&15~30年', 12.635282196496489)
('东&30年以上', 13.86027411323854)
('东&5~15年', 12.188431200701139)
('东&未知', 0.8511845178511845)
('北&0~5年', 9.416666666666666)
('北&15~30年', 8.214785214785215)
('北&30年以上', 7.884456671251719)
('北&5~15年', 6.715256156241155)
('北&未知', 0.4)
('南&0~5年', 18.328244274809162)
('南&15~30年', 11.068412247672585)
('南&30年以上', 12.567393760319804)
('南&5~15年', 12.813093082876687)
('南&未知', 1.049845837615622)
('西&0~5年', 15.555555555555555)
('西&15~30年', 14.831592483728743)
('西&30年以上', 16.28723404255319)
('西&5~15年', 13.058383391295184)
('西&未知', 0.9807295251204404)
