number:
('未知(&5~15年', 0.03289473684210526)
('未知(&未知', 0.13261648745519714)
('顶层(&0~5年', 21.840579710144926)
('顶层(&15~30年', 9.203442606616182)
('顶层(&30年以上', 9.854507870885673)
('顶层(&5~15年', 11.909963171157202)
('顶层(&未知', 1.2585751978891822)
('高楼层&0~5年', 18.418367346938776)
('高楼层&15~30年', 10.52754901439881)
('高楼层&30年以上', 11.593429684296844)
('高楼层&5~15年', 11.27344286695672)
('高楼层&未知', 0.9891494574728736)
Average pageviews:
('中楼层&0~5年', 15.727272727272727)
('中楼层&15~30年', 11.145889440665037)
('中楼层&30年以上', 12.363384411003459)
('中楼层&5~15年', 11.495535143624112)
('中楼层&未知', 0.7880684188569045)
('低楼层&0~5年', 22.92972972972973)
('低楼层&15~30年', 12.555447696319908)
('低楼层&30年以上', 13.760490783797412)
('低楼层&5~15年', 13.150673926626796)
('低楼层&未知', 0.8701833146277591)
('地下室&0~5年', 0.9090909090909091)
('地下室&15~30年', 4.440651260504202)
('地下室&30年以上', 7.94620253164557)
('地下室&5~15年', 1.2392384105960266)
('地下室&未知', 0.3608534322820037)
('底层(&0~5年', 18.295774647887324)
('底层(&15~30年', 12.519420419366163)
('底层(&30年以上', 13.728197561543837)
('底层(&5~15年', 12.797832630945214)
('底层(&未知', 1.8403908794788273)
('未知(&15~30年', 0.3159183673469388)
('未知(&30年以上', 0.20168067226890757)
('未知(&5~15年', 0.03289473684210526)
('未知(&未知', 0.13261648745519714)
('顶层(&0~5年', 21.840579710144926)
('顶层(&15~30年', 9.203442606616182)
('顶层(&30年以上', 9.854507870885673)
('顶层(&5~15年', 11.909963171157202)
('顶层(&未知', 1.2585751978891822)
('高楼层&0~5年', 18.418367346938776)
('高楼层&15~30年', 10.52754901439881)
('高楼层&30年以上', 11.593429684296844)
('高楼层&5~15年', 11.27344286695672)
('高楼层&未知', 0.9891494574728736)
