number:
('0&顶层(', 321.49444444444447)
('0&高楼层', 371.9553919445647)
('东&中楼层', 401.32322043689425)
('东&低楼层', 405.4512695975144)
('东&地下室', 101.11045218680503)
('东&底层(', 386.5368635437882)
('东&未知(', 364.7979274611399)
('东&顶层(', 353.88447937131633)
('东&高楼层', 409.4624507283633)
('北&中楼层', 267.04664800746366)
('北&低楼层', 261.0961578400831)
('北&地下室', 38.856913183279744)
('北&底层(', 259.5243902439024)
('北&未知(', 244.34782608695653)
('北&顶层(', 252.97165991902833)
('北&高楼层', 259.2386527007599)
('南&中楼层', 373.6078200825192)
('南&低楼层', 384.1473376988948)
('南&地下室', 165.34972842486422)
('南&底层(', 379.0017642095574)
('南&未知(', 356.12742099898065)
('南&顶层(', 316.67300358477615)
('南&高楼层', 374.1459530060908)
('西&中楼层', 399.11195091226784)
('西&低楼层', 402.9751645349559)
('西&地下室', 76.97115384615384)
('西&底层(', 368.3988868274583)
('西&未知(', 307.2032967032967)
('西&顶层(', 359.282614901513)
('西&高楼层', 411.8975749270095)
Average transaction cycle:
('0&中楼层', 1.205319645356976)
('0&低楼层', 1.7309138230190861)
('0&地下室', 0.1262135922330097)
('0&底层(', 0.9379977246871445)
('0&未知(', 0.9698795180722891)
('0&顶层(', 1.1941520467836257)
('0&高楼层', 1.1920023098022232)
('东&中楼层', 47.48473437600291)
('东&低楼层', 47.758758615763725)
('东&地下室', 47.1527057079318)
('东&底层(', 56.60651731160896)
('东&未知(', 1.567357512953368)
('东&顶层(', 49.27013752455796)
('东&高楼层', 46.39502999143102)
('北&中楼层', 46.88164734106358)
('北&低楼层', 43.824922118380066)
('北&地下室', 34.30225080385852)
('北&底层(', 48.51951219512195)
('北&未知(', 1.0217391304347827)
('北&顶层(', 53.156882591093115)
('北&高楼层', 38.77141096734442)
('南&中楼层', 39.78330518559691)
('南&低楼层', 40.40940472310291)
('南&地下室', 63.149969824984915)
('南&底层(', 48.459001303980976)
('南&未知(', 1.127420998980632)
('南&顶层(', 45.24128594310121)
('南&高楼层', 41.24339273100452)
('西&中楼层', 51.09138932910724)
('西&低楼层', 54.46554079225133)
('西&地下室', 44.23076923076923)
('西&底层(', 63.361410018552874)
('西&未知(', 2.478021978021978)
('西&顶层(', 52.619183556951185)
('西&高楼层', 49.10909849252219)
Average listing price / transaction price:
('0&中楼层', 0.001244361487011977)
('0&低楼层', 0.0013013302486986698)
('0&地下室', 0.019417475728155338)
('0&底层(', 0.0008532423208191126)
('0&未知(', 0.0)
('0&顶层(', 0.00029239766081871346)
('0&高楼层', 0.0020210769452865597)
('东&中楼层', 11.910674169323263)
('东&低楼层', 0.942144923395593)
('东&地下室', 15.568569310600445)
('东&底层(', 12.74786150712831)
('东&未知(', 0.9067357512953368)
('东&顶层(', 0.9378192534381139)
('东&高楼层', 0.9387489288774635)
('北&中楼层', 0.9218979075036652)
('北&低楼层', 0.9312564901349948)
('北&地下室', 16.130225080385852)
('北&底层(', 0.9451219512195121)
('北&未知(', 0.8913043478260869)
('北&顶层(', 0.9220647773279352)
('北&高楼层', 0.9242144177449169)
('南&中楼层', 6.743734456392387)
('南&低楼层', 995.1989540430827)
('南&地下室', 0.9532287266143633)
('南&底层(', 10.98665337117435)
('南&未知(', 0.926605504587156)
